ROW_ID,ICD9_CODE,SHORT_TITLE,LONG_TITLE
10672,E8412,power aircraft acc-crew,"accident to powered aircraft, other and unspecified, injuring crew of commercial aircraft (powered) in surface to surface transport"
10673,E8413,power aircraft acc-psngr,"accident to powered aircraft, other and unspecified, injuring other occupant of commercial aircraft (powered) in surface to surface transport"
10674,E8414,aircraf acc-occ comm nec,"accident to powered aircraft, other and unspecified, injuring occupant of commercial aircraft (powered) in surface to air transport"
10675,E8415,oth powered aircraft acc,"accident to powered aircraft, other and unspecified, injuring occupant of other powered aircraft"
10676,E8416,pow airc acc-unp aircr,"accident to powered aircraft, other and unspecified, injuring occupant of unpowered aircraft, except parachutist"
10677,E8417,aircraft acc-parachutist,"accident to powered aircraft, other and unspecified, injuring parachutist (military) (other)"
10678,E8418,aircraft acc-ground crew,"accident to powered aircraft, other and unspecified, injuring ground crew, airline employee"
10679,E8419,aircrft acc nos-pers nec,"accident to powered aircraft, other and unspecified, injuring other person"
10680,E8426,unpower aircraft acc-occ,"accident to unpowered aircraft injuring occupant of unpowered aircraft, except parachutist"
10681,E8427,unpow aircrf acc-chutist,accident to unpowered aircraft injuring parachutist (military) (other)
10682,E8428,unpow aircrf acc-gr crew,"accident to unpowered aircraft injuring ground crew, airline employee"
10683,E8429,unpow aircrf acc-per nec,accident to unpowered aircraft injuring other person
10684,E8430,fall-occ spacecraft,"fall in, on, or from aircraft injuring occupant of spacecraft"
10685,E8431,fall-milit aircraft occp,"fall in, on, or from aircraft injuring occupant of military aircraft, any"
10686,E8432,fall-crew comm aircraft,"fall in, on, or from aircraft injuring crew of commercial aircraft (powered) in surface to surface transport"
10687,E8433,fall-psng comm aircraft,"fall in, on, or from aircraft injuring other occupant of commercial aircraft (powered) in surface to surface transport"
10688,E8434,fall-occ comm aircrf nec,"fall in, on, or from aircraft injuring occupant of commercial aircraft (powered) in surface to air transport"
10689,E8435,fall-occup oth aircraft,"fall in, on, or from aircraft injuring occupant of other powered aircraft"
10690,E8436,fall-occ unpower aircraf,"fall in, on, or from aircraft injuring occupant of unpowered aircraft, except parachutist"
10691,E8437,fall-parachutist,"fall in, on, or from aircraft injuring parachutist (military) (other)"
10692,E8438,aircrft fall-ground crew,"fall in, on, or from aircraft injuring ground crew, airline employee"
10693,E8439,aircraft fall-person nec,"fall in, on, or from aircraft injuring other person"
10694,E8440,aircrft acc nec-spcrft,other specified air transport accidents injuring occupant of spacecraft
10695,E8441,aircrft acc nec-military,"other specified air transport accidents injuring occupant of military aircraft, any"
10696,E8442,aircrft acc nec-crew,other specified air transport accidents injuring crew of commercial aircraft (powered) in surface to surface transport
10697,E8443,aircrft acc nec-pasngr,other specified air transport accidents injuring other occupant of commercial aircraft (powered) in surface to surface transport
10698,E8444,aircrft acc nec-comm nec,other specified air transport accidents injuring occupant of commercial aircraft (powered) in surface to air transport
10699,E8445,aircrft acc nec-occp nec,other specified air transport accidents injuring occupant of other powered aircraft
10700,E8446,aircr acc nec-unp aircr,"other specified air transport accidents injuring occupant of unpowered aircraft, except parachutist"
10701,E8447,aircrft acc-parachutist,other specified air transport accidents injuring parachutist (military) (other)
10702,E8448,aircrft acc nec-grd crew,"other specified air transport accidents injuring ground crew, airline employee"
10703,E8449,aircrft acc nec-pers nec,other specified air transport accidents injuring other person
10704,E8450,spacecraft acc-occupant,accident involving spacecraft injuring occupant of spacecraft
10705,E8458,spacecraft acc-grnd crew,"accident involving spacecraft injuring ground crew, airline employee"
10706,E8459,spacecraft acc-pers nec,accident involving spacecraft injuring other person
10707,E846,indus veh acc on premise,accidents involving powered vehicles used solely within the buildings and premises of industrial or commercial establishment
10708,E847,cabl car acc not on rail,accidents involving cable cars not running on rails
10709,E848,oth vehicle acc nec,"accidents involving other vehicles, not elsewhere classifiable"
10710,E8490,accident in home,home accidents
10711,E8491,accident on farm,farm accidents
10712,E8492,accident in mine/quarry,mine and quarry accidents
10713,E8493,acc on industr premises,accidents occurring in industrial places and premises
10714,E8494,accid in recreation area,accidents occurring in place for recreation and sport
10715,E9051,venomous spider bite,venomous spiders causing poisoning and toxic reactions
10716,E9052,scorpion sting,scorpion sting causing poisoning and toxic reactions
10717,E9053,hornet/wasp/bee sting,"sting of hornets, wasps, and bees causing poisoning and toxic reactions"
10718,E9054,centipede bite,centipede and venomous millipede (tropical) bite causing poisoning and toxic reactions
10719,E9055,venomous arthropods nec,other venomous arthropods causing poisoning and toxic reactions
10720,E9056,venom sea animals/plants,venomous marine animals and plants causing poisoning and toxic reactions
10721,E9057,poisoning by other plant,poisoning and toxic reactions caused by other plants
10722,E9058,venomous bite/sting nec,poisoning and toxic reactions caused by other specified animals and plants
10723,E9059,venomous bite/sting nos,poisoning and toxic reactions caused by unspecified animals and plants
10724,E9060,dog bite,dog bite
10725,E9061,rat bite,rat bite
10726,E9062,nonvenomous snake bite,bite of nonvenomous snakes and lizards
11898,E8623,acc pois-petroleum solid,accidental poisoning by petroleum solids
9757,9596,hip & thigh injury nos,hip and thigh injury
9758,9597,lower leg injury nos,"knee, leg, ankle, and foot injury"
9759,9598,injury mlt site/site nec,"other specified sites, including multiple injury"
9760,9599,injury-site nos,unspecified site injury
9761,9600,poisoning-penicillins,poisoning by penicillins
9762,E8337,w/crf stair fall-militry,"fall on stairs or ladders in water transport, occupant of military watercraft, any type"
9763,E8338,w/crf stair fall-per nec,fall on stairs or ladders in water transport injuring other specified person
9764,E8339,w/crf stair fall-per nos,fall on stairs or ladders in water transport injuring unspecified person
9765,E8340,w/craft fall nec-unpow,"other fall from one level to another in water transport injuring occupant of small boat, unpowered"
9766,E8341,w/craft fall nec-power,"other fall from one level to another in water transport injuring occupant of small boat, powered"
9767,E8342,watercraft fall nec-crew,other fall from one level to another in water transport injuring occupant of other watercraft -- crew
9768,E8343,wtrcraft fall nec-pasngr,other fall from one level to another in water transport injuring occupant of other watercraft -- other than crew
9769,E8344,w/craft fall nec-skier,other fall from one level to another in water transport injuring water skier
9770,E8345,w/craft fall nec-swim,other fall from one level to another in water transport injuring swimmer
9771,E8346,wtrcraft fall nec-docker,"other fall from one level to another in water transport injuring dockers, stevedores"
9772,E8347,w/crft fall nec-military,"other fall from one level to another in water transport, occupant of military watercraft, any type"
9773,E8348,w/crft fall nec-pers nec,other fall from one level to another in water transport injuring other specified person
9774,E8349,w/crft fall nec-pers nos,other fall from one level to another in water transport injuring unspecified person
9775,E8350,w/craft fall nos-unpow,"other and unspecified fall in water transport injuring occupant of small boat, unpowered"
9776,E8351,w/craft fall nos-power,"other and unspecified fall in water transport injuring occupant of small boat, powered"
9777,E8352,wtrcraft fall nos-crew,other and unspecified fall in water transport injuring occupant of other watercraft -- crew
9778,E8353,wtrcraft fall nos-pasngr,other and unspecified fall in water transport injuring occupant of other watercraft -- other than crew
9779,E8354,w/craft fall nos-skier,other and unspecified fall in water transport injuring water skier
9780,E8355,w/craft fall nos-swim,other and unspecified fall in water transport injuring swimmer
9781,E8356,wtrcraft fall nos-docker,"other and unspecified fall in water transport injuring dockers, stevedores"
9782,E8357,w/crft fall nec/nos-mil,"other and unspecified fall in water transport, occupant of military watercraft, any type"
9783,E8358,w/crft fall nos-pers nec,other and unspecified fall in water transport injuring other specified person
9784,E8359,w/crft fall nos-pers nos,other and unspecified fall in water transport injuring unspecified person
9785,E8360,machine acc-unpow boat,"machinery accident in water transport injuring occupant of small boat, unpowered"
9786,E8361,mach acc-occ power boat,"machinery accident in water transport injuring occupant of small boat, powered"
9787,E8362,machinery accident-crew,machinery accident in water transport injuring occupant of other watercraft -- crew
9788,E8363,machinery acc-pasngr,machinery accident in water transport injuring occupant of other watercraft -- other than crew
9789,E8364,machine accident-skier,machinery accident in water transport injuring water skier
9790,E8365,machine accident-swim,machinery accident in water transport injuring swimmer
9791,E8366,machinery acc-docker,"machinery accident in water transport injuring dockers, stevedores"
9792,E8367,w/crft machine-military,"machinery accident in water transport, occupant of military watercraft, any type"
9793,E8368,machinery acc-pers nec,machinery accident in water transport injuring other specified person
9794,E8369,machinery acc-pers nos,machinery accident in water transport injuring unspecified person
9795,E8370,explosion-occ unpow boat,"explosion, fire, or burning in watercraft injuring occupant of small boat, unpowered"
9796,E8371,explosion-occ power boat,"explosion, fire, or burning in watercraft injuring occupant of small boat, powered"
9797,E8372,watercraft explos-crew,"explosion, fire, or burning in watercraft injuring occupant of other watercraft -- crew"
9798,E8373,watercraft explos-pasngr,"explosion, fire, or burning in watercraft injuring occupant of other watercraft -- other than crew"
9799,E8374,watercraft explos-skier,"explosion, fire, or burning in watercraft injuring water skier"
9800,E8375,watercraft explos-swim,"explosion, fire, or burning in watercraft injuring swimmer"
9801,E8376,watercraft explos-docker,"explosion, fire, or burning in watercraft injuring dockers, stevedores"
9802,E8377,w/crft explosn-military,"explosion, fire, or burning in watercraft, occupant of military watercraft, any type"
9803,E8378,watercraft expl-pers nec,"explosion, fire, or burning in watercraft injuring other specified person"
9804,E8379,watercraft expl-pers nos,"explosion, fire, or burning in watercraft injuring unspecified person"
9805,E8380,watercraft acc nec-unpow,"other and unspecified water transport accident injuring occupant of small boat, unpowered"
9806,E8381,watercraft acc nec-power,"other and unspecified water transport accident injuring occupant of small boat, powered"
9807,E8382,watercraft acc nec-crew,other and unspecified water transport accident injuring occupant of other watercraft -- crew
9808,E8383,watercrft acc nec-pasngr,other and unspecified water transport accident injuring occupant of other watercraft -- other than crew
9809,E8384,watercraft acc nec-skier,other and unspecified water transport accident injuring water skier
9810,E8385,watrcrft acc nec-swimmer,other and unspecified water transport accident injuring swimmer
9811,E8386,watercrft acc nec-docker,"other and unspecified water transport accident injuring dockers, stevedores"
9812,E8797,abn react-blood sampling,"blood sampling as the cause of abnormal reaction of patient, or of later complication, without mention of misadventure at time of procedure"
9813,E8798,abn react-procedure nec,"other specified procedures as the cause of abnormal reaction of patient, or of later complication, without mention of misadventure at time of procedure"
9814,E8799,abn react-procedure nos,"unspecified procedure as the cause of abnormal reaction of patient, or of later complication, without mention of misadventure at time of procedure"
9815,E8800,fall on escalator,accidental fall on or from escalator
9816,E8801,fall on sidewalk curb,accidental fall on or from sidewalk curb
9817,E8809,fall on stair/step nec,accidental fall on or from other stairs or steps
9818,E8810,fall from ladder,accidental fall from ladder
11281,90252,injury hypogastric vein,injury to hypogastric vein
11282,90253,injury iliac artery,injury to iliac artery
11283,90254,injury iliac vein,injury to iliac vein
11284,90255,injury uterine artery,injury to uterine artery
11285,90256,injury uterine vein,injury to uterine vein
11286,90259,injury iliac vessel nec,"injury to iliac blood vessels, other"
11287,90281,injury ovarian artery,injury to ovarian artery
11288,90282,injury ovarian vein,injury to ovarian vein
11289,90287,inj mult abd/pelv vessel,injury to multiple blood vessels of abdomen and pelvis
11290,90289,inj abdominal vessel nec,injury to other specified blood vessels of abdomen and pelvis
11291,9029,inj abdominal vessel nos,injury to unspecified blood vessel of abdomen and pelvis
11292,90300,inj axillary vessel nos,"injury to axillary vessel(s), unspecified"
11293,90301,injury axillary artery,injury to axillary artery
11294,90302,injury axillary vein,injury to axillary vein
11295,9031,injury brachial vessels,injury to brachial blood vessels
11296,9032,injury radial vessels,injury to radial blood vessels
11297,9033,injury ulnar vessels,injury to ulnar blood vessels
11298,9034,injury palmar artery,injury to palmar artery
11299,9035,injury finger vessels,injury to digital blood vessels
11300,9038,injury arm vessels nec,injury to other specified blood vessels of upper extremity
11301,9039,injury arm vessel nos,injury to unspecified blood vessel of upper extremity
11302,9040,inj common femoral arter,injury to common femoral artery
11303,9041,inj superfic femoral art,injury to superficial femoral artery
11304,9042,injury femoral vein,injury to femoral veins
11305,9043,injury saphenous vein,injury to saphenous veins
11306,90440,inj popliteal vessel nos,"injury to popliteal vessel(s), unspecified"
11307,90441,injury popliteal artery,injury to popliteal artery
11308,90442,injury popliteal vein,injury to popliteal vein
11309,90450,injury tibial vessel nos,"injury to tibial vessel(s), unspecified"
11310,90451,inj anter tibial artery,injury to anterior tibial artery
11311,90452,inj anterior tibial vein,injury to anterior tibial vein
11312,90453,inj post tibial artery,injury to posterior tibial artery
11313,90454,inj post tibial vein,injury to posterior tibial vein
11314,9046,inj deep plantar vessel,injury to deep plantar blood vessels
11315,9047,injury leg vessels nec,injury to other specified blood vessels of lower extremity
11316,9048,injury leg vessel nos,injury to unspecified blood vessel of lower extremity
11317,9049,blood vessel injury nos,injury to blood vessels of unspecified site
11318,9050,late effec skull/face fx,late effect of fracture of skull and face bones
11319,9649,poisoning-blood agt nos,poisoning by unspecified agent affecting blood constituents
11320,96500,poisoning-opium nos,"poisoning by opium (alkaloids), unspecified"
11321,96501,poisoning-heroin,poisoning by heroin
11322,96502,poisoning-methadone,poisoning by methadone
11323,96509,poisoning-opiates nec,poisoning by other opiates and related narcotics
11324,9651,poisoning-salicylates,poisoning by salicylates
11325,9654,pois-arom analgesics nec,"poisoning by aromatic analgesics, not elsewhere classified"
11326,9655,poisoning-pyrazole deriv,poisoning by pyrazole derivatives
11327,96561,pois-propionic acid derv,poisoning by propionic acid derivatives
11328,96569,poison-antirheumatic nec,poisoning by other antirheumatics
11329,9657,pois-no-narc analges nec,poisoning by other non-narcotic analgesics
11330,9658,pois-analges/antipyr nec,poisoning by other specified analgesics and antipyretics
11331,9659,pois-analges/antipyr nos,poisoning by unspecified analgesic and antipyretic
11332,9660,poison-oxazolidine deriv,poisoning by oxazolidine derivatives
11333,9661,poison-hydantoin derivat,poisoning by hydantoin derivatives
11334,9662,poisoning-succinimides,poisoning by succinimides
11335,9663,pois-anticonvul nec/nos,poisoning by other and unspecified anticonvulsants
11336,9664,pois-anti-parkinson drug,poisoning by anti-parkinsonism drugs
11337,9670,poisoning-barbiturates,poisoning by barbiturates
11338,9671,poisoning-chloral hydrat,poisoning by chloral hydrate group
11339,9672,poisoning-paraldehyde,poisoning by paraldehyde
11340,9673,poisoning-bromine compnd,poisoning by bromine compounds
11341,9674,poisoning-methaqualone,poisoning by methaqualone compounds
11342,9675,poisoning-glutethimide,poisoning by glutethimide group
11343,9676,poison-mix sedative nec,"poisoning by mixed sedatives, not elsewhere classified"
11344,9678,pois-sedative/hypnot nec,poisoning by other sedatives and hypnotics
11345,9679,pois-sedative/hypnot nos,poisoning by unspecified sedative or hypnotic
11346,9680,pois-cns muscle depress,poisoning by central nervous system muscle-tone depressants
11347,9681,poisoning-halothane,poisoning by halothane
11348,9682,poison-gas anesthet nec,poisoning by other gaseous anesthetics
11349,9683,poison-intraven anesthet,poisoning by intravenous anesthetics
11350,9684,pois-gen anesth nec/nos,poisoning by other and unspecified general anesthetics
11351,9685,surfce-topic/infilt anes,surface (topical) and infiltration anesthetics
11352,9686,pois-nerve/plex-blk anes,poisoning by peripheral nerve- and plexus-blocking anesthetics
11353,9687,poison-spinal anesthetic,poisoning by spinal anesthetics
11354,9689,pois-local anest nec/nos,poisoning by other and unspecified local anesthetics
11355,96900,poison-antidepresnt nos,"poisoning by antidepressant, unspecified"
11356,96901,pois monoamine oxidase,poisoning by monoamine oxidase inhibitors
11357,96902,pois serotn/norepinephrn,poisoning by selective serotonin and norepinephrine reuptake inhibitors
11358,96903,pois serotinin reuptake,poisoning by selective serotonin reuptake inhibitors
11359,92321,contusion of wrist,contusion of wrist
11360,9233,contusion of finger,contusion of finger
11361,9238,multiple contusion arm,contusion of multiple sites of upper limb
11362,9239,contusion upper limb nos,contusion of unspecified part of upper limb
11363,92400,contusion of thigh,contusion of thigh
11364,92401,contusion of hip,contusion of hip
11365,92410,contusion of lower leg,contusion of lower leg
11366,92411,contusion of knee,contusion of knee
11367,92420,contusion of foot,contusion of foot
11368,92421,contusion of ankle,contusion of ankle
11369,9243,contusion of toe,contusion of toe
11370,9244,multiple contusion leg,contusion of multiple sites of lower limb
11371,9245,contusion leg nos,contusion of unspecified part of lower limb
11372,9248,multiple contusions nec,"contusion of multiple sites, not elsewhere classified"
11373,9249,contusion nos,contusion of unspecified site
11374,9251,crush inj face scalp,crushing injury of face and scalp
11375,9252,crush inj neck,crushing injury of neck
11376,9260,crush inj ext genitalia,crushing injury of external genitalia
11563,9699,poison-psychotropic nos,poisoning by unspecified psychotropic agent
11564,9700,poisoning-analeptics,poisoning by analeptics
11565,9701,poison-opiate antagonist,poisoning by opiate antagonists
11566,97081,poisoning by cocaine,poisoning by cocaine
11567,97089,poison-cns stimulant nec,poisoning by other central nervous system stimulants
11568,9709,pois-cns stimulant nos,poisoning by unspecified central nervous system stimulant
11569,9710,pois-parasympathomimetic,poisoning by parasympathomimetics (cholinergics)
11570,E8500,acc poison-heroin,accidental poisoning by heroin
11571,E8501,acc poison-methadone,accidental poisoning by methadone
11572,E8502,acc poison-opiates nec,accidental poisoning by other opiates and related narcotics
11573,E8503,acc poison-salicylates,accidental poisoning by salicylates
11574,E8504,acc poison-arom analgesc,"accidental poisoning by aromatic analgesics, not elsewhere classified"
11575,E8505,acc poison-pyrazole derv,accidental poisoning by pyrazole derivatives
11576,E8506,acc poison-antirheumatic,accidental poisoning by antirheumatics (antiphlogistics)
11577,E8507,acc poison-nonnarc analg,accidental poisoning by other non-narcotic analgesics
11578,E8508,acc poison-analgesic nec,accidental poisoning by other specified analgesics and antipyretics
11579,E8509,acc poison-analgesic nos,accidental poisoning by unspecified analgesic or antipyretic
11580,E851,acc poison-barbiturates,accidental poisoning by barbiturates
11581,E8520,acc poisn-chlorl hydrate,accidental poisoning by chloral hydrate group
11582,E8521,acc poison-paraldehyde,accidental poisoning by paraldehyde
11583,E8522,acc poison-bromine cmpnd,accidental poisoning by bromine compounds
11584,E8523,acc poison-methaqualone,accidental poisoning by methaqualone compounds
11585,E8524,acc poison-glutethimide,accidental poisoning by glutethimide group
11586,E8525,acc poison-mix sedtv nec,"accidental poisoning by mixed sedatives, not elsewhere classified"
11587,E8528,acc poison-sedatives nec,accidental poisoning by other specified sedatives and hypnotics
11588,E8529,acc poison-sedatives nos,accidental poisoning by unspecified sedative or hypnotic
11589,E8530,acc pois-phenthiaz tranq,accidental poisoning by phenothiazine-based tranquilizers
11590,E8531,acc pois-butyrphen tranq,accidental poisoning by butyrophenone-based tranquilizers
11591,E8532,acc poisn-benzdiaz tranq,accidental poisoning by benzodiazepine-based tranquilizers
11592,E8538,acc poisn-tranquilzr nec,accidental poisoning by other specified tranquilizers
11593,E8539,acc poisn-tranquilzr nos,accidental poisoning by unspecified tranquilizer
11594,E8540,acc poison-antidepressnt,accidental poisoning by antidepressants
11595,E8541,acc poison-hallucinogens,accidental poisoning by psychodysleptics [hallucinogens]
11596,E8542,acc poisn-psychstimulant,accidental poisoning by psychostimulants
11597,E8543,acc poison-cns stimulant,accidental poisoning by central nervous system stimulants
11598,E8548,acc poisn psychotrop nec,accidental poisoning by other psychotropic agents
11599,E8550,acc poisn-anticonvulsant,accidental poisoning by anticonvulsant and anti-parkinsonism drugs
11600,E8551,acc poisn-cns depres nec,accidental poisoning by other central nervous system depressants
11601,E8552,acc poisn-local anesthet,accidental poisoning by local anesthetics
11602,E8553,acc poison-cholinergics,accidental poisoning by parasympathomimetics [cholinergics]
11603,E8554,acc poisn-anticholinerg,accidental poisoning by parasympatholytics [anticholinergics and antimuscarinics] and spasmolytics
11604,E8555,acc poison-adrenergics,accidental poisoning by sympathomimetics [adrenergics]
11605,E8556,acc poisn-sympatholytics,accidental poisoning by sympatholytics [antiadrenergics]
11606,E8558,acc poison-cns drug nec,accidental poisoning by other specified drugs acting on central and autonomic nervous systems
11607,E8559,acc poison-cns drug nos,accidental poisoning by unspecified drug acting on central and autonomic nervous systems
11608,E856,acc poison-antibiotics,accidental poisoning by antibiotics
11609,E857,acc pois-oth anti-infect,accidental poisoning by other anti-infectives
11610,E8580,acc poison-hormones,accidental poisoning by hormones and synthetic substitutes
11611,E8581,acc poisn-systemic agent,accidental poisoning by primarily systemic agents
11612,E8582,acc poison-blood agent,accidental poisoning by agents primarily affecting blood constituents
11613,E8583,acc poisn-cardiovasc agt,accidental poisoning by agents primarily affecting cardiovascular system
11614,E8584,acc poison-gi agent,accidental poisoning by agents primarily affecting gastrointestinal system
11615,E8585,acc poisn-metabol agnt,"accidental poisoning by water, mineral, and uric acid metabolism drugs"
11616,E8586,acc poisn-muscl/resp agt,accidental poisoning by agents primarily acting on the smooth and skeletal muscles and respiratory system
11617,E8587,acc poisn-skin/eent agnt,"accidental poisoning by agents primarily affecting skin and mucous membrane, ophthalmological, otorhinolaryngological, and dental drugs"
11618,E8588,acc poisoning-drug nec,accidental poisoning by other specified drugs
11619,E8589,acc poisoning-drug nos,accidental poisoning by unspecified drug
11620,E8600,acc poisn-alcohol bevrag,accidental poisoning by alcoholic beverages
11621,E8601,acc poison-ethyl alcohol,accidental poisoning by other and unspecified ethyl alcohol and its products
11622,E8602,acc poisn-methyl alcohol,accidental poisoning by methyl alcohol
11623,E8603,acc poisn-isopropyl alc,accidental poisoning by isopropyl alcohol
11624,E8604,acc poison-fusel oil,accidental poisoning by fusel oil
11625,E8608,acc poison-alcohol nec,accidental poisoning by other specified alcohols
11626,99667,react-oth int ortho dev,"infection and inflammatory reaction due to other internal orthopedic device, implant, and graft"
11627,99668,react-periton dialy cath,infection and inflammatory reaction due to peritoneal dialysis catheter
11628,99669,react-int pros devic nec,"infection and inflammatory reaction due to other internal prosthetic device, implant, and graft"
11629,99670,comp-unsp device/graft,"other complications due to unspecified device, implant, and graft"
11630,99671,comp-heart valve prosth,other complications due to heart valve prosthesis
11631,99672,comp-oth cardiac device,"other complications due to other cardiac device, implant, and graft"
11632,99673,comp-ren dialys dev/grft,"other complications due to renal dialysis device, implant, and graft"
11633,99674,comp-oth vasc dev/graft,"other complications due to other vascular device, implant, and graft"
11634,99675,comp-nerv sys dev/graft,"other complications due to nervous system device, implant, and graft"
12722,94866,60-69% bdy brn/60-69% 3d,"burn [any degree] involving 60-69 percent of body surface with third degree burn, 60-69%"
13391,E8733,inadv radiat exp-medical,inadvertent exposure of patient to radiation during medical care
13392,E8734,dosag fail-shock therapy,failure in dosage in electroshock or insulin-shock therapy
13393,E8735,wrng temp in applic/pack,inappropriate [too hot or too cold] temperature in local application and packing
13394,E8736,nonadmin necess medicine,nonadministration of necessary drug or medicinal substance
13395,E8738,failure in dosage nec,other specified failure in dosage
13396,E8739,failure in dosage nos,unspecified failure in dosage
13397,E8740,instrmnt fail in surgery,mechanical failure of instrument or apparatus during surgical operation
13398,E8741,instrumnt fail-infusion,mechanical failure of instrument or apparatus during infusion and transfusion
13399,E8742,instrmnt fail-perfus nec,mechanical failure of instrument or apparatus during kidney dialysis and other perfusion
13400,E8743,instrumnt fail-endoscopy,mechanical failure of instrument or apparatus during endoscopic examination
13401,E8744,instrmnt fail-catheteriz,"mechanical failure of instrument or apparatus during aspiration of fluid or tissue, puncture, and catheterization"
13402,E8745,instrmnt fail-heart cath,mechanical failure of instrument or apparatus during heart catheterization
13403,E8748,instrmnt fail-proced nec,mechanical failure of instrument or apparatus during other specified procedures
13404,E8749,instrmnt fail-proced nos,mechanical failure of instrument or apparatus during unspecified procedure
13405,E8750,contaminated transfusion,contaminated substance transfused or infused
13406,E8751,contaminated injection,contaminated substance injected or used for vaccination
13407,E8752,contaminated drug nec,contaminated drug or biological substance administered by other means
13408,E8758,contamination nec,misadventure to patient from other contamination
13409,E8759,contamination nos,misadventure to patient from unspecified contamination
13410,E8760,mismatch blood-transfusn,mismatched blood in transfusion
13411,E8761,wrong fluid in infusion,wrong fluid in infusion
13412,E8762,failure in suture,failure in suture and ligature during surgical operation
13413,E8763,misplaced endotrach tube,endotracheal tube wrongly placed during anesthetic procedure
13414,E8764,fail introd/remove tube,failure to introduce or to remove other tube or instrument
13415,E8765,perfrm wrong op/right pt,performance of wrong operation (procedure) on correct patient
13416,E8766,proc-pt not sched surg,performance of operation (procedure) on patient not scheduled for surgery
13417,E8767,rt proc-wrong side/part,performance of correct operation (procedure) on wrong side/body part
13418,E8768,medical misadventure nec,other specified misadventures during medical care
13419,E8769,medical misadventure nos,unspecified misadventure during medical care
13420,E8780,abn react-org transplant,"surgical operation with transplant of whole organ causing abnormal patient reaction, or later complication, without mention of misadventure at time of operation"
13421,E8781,abn react-artif implant,"surgical operation with implant of artificial internal device causing abnormal patient reaction, or later complication,without mention of misadventure at time of operation"
13422,E8782,abn react-anastom/graft,"surgical operation with anastomosis, bypass, or graft, with natural or artificial tissues used as implant causing abnormal patient reaction, or later complication, without mention of misadventure at time of operation"
13423,E8783,abn react-external stoma,"surgical operation with formation of external stoma causing abnormal patient reaction, or later complication, without mention of misadventure at time of operation"
13424,E8784,abn react-plast surg nec,"other restorative surgery causing abnormal patient reaction, or later complication, without mention of misadventure at time of operation"
13425,E8785,abn react-limb amputat,"amputation of limb(s) causing abnormal patient reaction, or later complication, without mention of misadventure at time of operation"
13426,E8786,abn reac-organ rem nec,"removal of other organ (partial) (total) causing abnormal patient reaction, or later complication, without mention of misadventure at time of operation"
13427,E8788,abn react-surg proc nec,"other specified surgical operations and procedures causing abnormal patient reaction, or later complication, without mention of misadventure at time of operation"
13428,E8789,abn react-surg proc nos,"unspecified surgical operations and procedures causing abnormal patient reaction, or later complication, without mention of misadventure at time of operation"
13429,E8790,abn react-cardiac cath,"cardiac catheterization as the cause of abnormal reaction of patient, or of later complication, without mention of misadventure at time of procedure"
13430,E8791,abn react-renal dialysis,"kidney dialysis as the cause of abnormal reaction of patient, or of later complication, without mention of misadventure at time of procedure"
13431,E8792,abn react-radiotherapy,"radiological procedure and radiotherapy as the cause of abnormal reaction of patient, or of later complication, without mention of misadventure at time of procedure"
13432,E8793,abn react-shock therapy,"shock therapy as the cause of abnormal reaction of patient, or of later complication, without mention of misadventure at time of procedure"
13433,E8794,abn react-fluid aspirat,"aspiration of fluid as the cause of abnormal reaction of patient, or of later complication, without mention of misadventure at time of procedure"
13434,V258,contraceptive mangmt nec,other specified contraceptive management
13435,V259,contraceptive mangmt nos,unspecified contraceptive management
13436,V260,tuboplasty or vasoplasty,tuboplasty or vasoplasty after previous sterilization
13437,V261,artificial insemination,artificial insemination
13438,V2621,fertility testing,fertility testing
13439,V2622,sterilzation rev aftcare,aftercare following sterilization reversal
13440,V2629,investigate & test nec,other investigation and testing
13441,V2631,fem genetic test dis car,testing of female for genetic disease carrier status
13442,V2632,female genetic test nec,other genetic testing of female
13443,V2633,genetic counseling,genetic counseling
13444,V2634,male genetc test dis car,testing of male for genetic disease carrier status
13445,99979,non-abo incomp react nec,other non-abo incompatibility reaction
13446,99980,transfusion reaction nos,"transfusion reaction, unspecified"
13447,99981,extravstn vesicant chemo,extravasation of vesicant chemotherapy
13448,99982,extravasn vesicant nec,extravasation of other vesicant agent
13449,99983,hemolytc trans react nos,"hemolytic transfusion reaction, incompatibility unspecified"
13450,99984,acute htr nos,"acute hemolytic transfusion reaction, incompatibility unspecified"
13451,99985,delayed htr nos,"delayed hemolytic transfusion reaction, incompatibility unspecified"
13452,99988,infusion reaction nec,other infusion reaction
14524,V8401,genetc sus mal neo brest,genetic susceptibility to malignant neoplasm of breast
14525,V8402,genetc sus mal neo ovary,genetic susceptibility to malignant neoplasm of ovary
14526,V8403,genetc sus mal neo prost,genetic susceptibility to malignant neoplasm of prostate
14527,V8404,genetc susc mal neo endo,genetic susceptibility to malignant neoplasm of endometrium
14528,V8409,genetic susc mal neo nec,genetic susceptibility to other malignant neoplasm
14529,V8481,genetc sus mult endo neo,genetic susceptibility to multiple endocrine neoplasia [men]
14530,V8489,genetic suscept dis nec,genetic susceptibility to other disease
14531,V850,"bmi less than 19,adult","body mass index less than 19, adult"
14532,V851,"bmi between 19-24,adult","body mass index between 19-24, adult"
14533,V8521,"bmi 25.0-25.9,adult","body mass index 25.0-25.9, adult"
14534,V8522,"bmi 26.0-26.9,adult","body mass index 26.0-26.9, adult"
